,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,User Id,User Location,Retweets,Favorites,Replied Tweet Id,Replied Tweet User Id Str,User Follower Counts,User Following Counts,Tweet Coordinates,Place Info,Hashtags,Keyword,Hashtag List,Clean_text,Score,Sentiment Class
46580,RT @kalpanadivith: @SocialTablez @manojsinha_ @shaurya_doval @DrHarish139 @mukeshambani01 @mkoirala @ImRaina @drharshvardhan @DrSJaishankar…,2020-11-10 14:02:58,1.3261634449790198e+18,RaviShe39039846,1910383088.0,United States,5.0,0.0,,,250.0,540.0,,,[],pizzahut,,rt…,0.648997962474823,Positive
46581,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 14:01:15,1.3261630108895027e+18,Q3j1u9haIfEACRd,1.3009542759676928e+18,,29.0,0.0,,,42.0,587.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46582,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 14:01:13,1.32616300415778e+18,tomcasellas19,570853546.0,salt,50.0,0.0,,,126.0,461.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46583,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 14:01:10,1.326162989435609e+18,rakonandesukedo,202515906.0,日本,50.0,0.0,,,1134.0,1277.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46584,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 14:00:28,1.3261628142059807e+18,shirleybkk,60513022.0,Bangkok,29.0,0.0,,,196.0,216.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46585,@BeyondMeat @KevinHart4real @pizzahut Please add vegan cheese. Pizza without cheese sucks. This is a no go for me until it is actually a vegan pizza.,2020-11-10 14:00:20,1.3261627800854774e+18,capsfansince83,8.036341400923423e+17,,0.0,15.0,1.326160515610022e+18,569714177.0,448.0,1543.0,,,[],pizzahut,,please add vegan cheese pizza without cheese sucks this is a no go for me until it is actually a vegan pizza,0.2405260801315308,Negative
46586,A giant #PizzaHut and #Wendys franchisee that filed for Chapter 11 #bankruptcy protection in Houston in July has reached an $816 million deal with the nation's largest restaurant franchisee.​ https://t.co/U5vx8q6GsZ,2020-11-10 14:00:13,1.3261627513209733e+18,HOUBizJournal,23696276.0,Houston,0.0,1.0,,,47163.0,1309.0,,,"['PizzaHut', 'Wendys', 'bankruptcy']",pizzahut,"['PizzaHut', 'Wendys', 'bankruptcy']",a giant pizzahut and wendys franchisee that filed for chapterbankruptcy protection in houston in july has reached an $ million deal with the nations largest restaurant franchisee​,0.06466296315193176,Negative
46587,@BeyondMeat @KevinHart4real @pizzahut I didn’t even know @pizzahut was using @BeyondMeat!! Love it! Thank you for the heads up @KevinHart4real ! ☺️👍🏻 https://t.co/SvEEDj2dEP,2020-11-10 13:59:52,1.3261626635467694e+18,AmbsLyn,24354867.0,"South Carolina, USA",0.0,2.0,1.326160515610022e+18,569714177.0,129.0,480.0,,,[],pizzahut,,i did not even knowwas usinglove it thank you for the heads up smiling face selector thumbs up light skin tone,0.9486807584762572,Positive
46588,RT @kalpanadivith: @SocialTablez @manojsinha_ @shaurya_doval @DrHarish139 @mukeshambani01 @mkoirala @ImRaina @drharshvardhan @DrSJaishankar…,2020-11-10 13:58:28,1.3261623114180608e+18,143BJP,1.1904916361044787e+18,भारत,5.0,0.0,,,1076.0,39.0,,,[],pizzahut,,rt…,0.648997962474823,Positive
46589,"RT @Reuters: Pizza Hut to offer pizzas with Beyond Meat sausages in U.S., UK https://t.co/Uxq18Sjfqh https://t.co/wLwlABUnIo",2020-11-10 13:57:48,1.3261621443589243e+18,eggry,47319345.0,대한민국 ROK,26.0,0.0,,,3460.0,307.0,,,[],pizzahut,,rtpizza hut to offer pizzas with beyond meat sausages in yous uk,0.9764102697372437,Positive
46590,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:57:38,1.326162100922835e+18,JoseTop40Campos,259790375.0,"Chicago, IL",29.0,0.0,,,154.0,924.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46591,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:57:37,1.326162097634386e+18,mtalpas,39363347.0,,29.0,0.0,,,851.0,1119.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46592,"The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut said you can  make pizzas And be around employees and customers,that makes sense @PizzaHutCares @pizzahut @pizzahutgib @PizzaHutHawaii @pizzahutDE @PizzaHutIN https://t.co/D02oxRlgfR",2020-11-10 13:57:23,1.3261620398789304e+18,tweed_sharon,1.1791982520690688e+18,,1.0,1.0,,,2.0,5.0,,,[],pizzahut,,the pizzahut manager at the machesney park illinois location the state took away his teaching credentials so pizzahut said you canmake pizzas and be around employees and customersthat makes sense,0.6318652629852295,Positive
46593,"@BeyondMeat @KevinHart4real @pizzahut If it has cheese on it, it doesn't matter, they are still using animals in the process.

Contamination and cruelty are still on the menu.",2020-11-10 13:57:04,1.3261619594446807e+18,MandoX1379,21101490.0,colombia,0.0,10.0,1.326160515610022e+18,569714177.0,256.0,251.0,,,[],pizzahut,,if it has cheese on it it does not matter they are still using animals in the processcontamination and cruelty are still on the menu,0.3366551995277405,Negative
46594,@pizzahut @KevinHart4real @BeyondMeat I would but I always have a bad experience when ordering from my local Pizza Hut. Last time it took them 2 hours. Wouldn’t make the pizza bc they had already closed everything down an hour before they closed. Instead of calling customers and saying the drivers car was broken.,2020-11-10 13:57:03,1.3261619546674504e+18,Acutchins91,1393761270.0,Conyers GA,0.0,0.0,1.3261476988195512e+18,11018442.0,53.0,376.0,,,[],pizzahut,,i would but i always have a bad experience when ordering from my local pizza hut last time it took themhours would not make the pizza bc they had already closed everything down an hour before they closed instead of calling customers and saying the drivers car was broken,0.08367624878883362,Negative
46595,@BeyondMeat @KevinHart4real @pizzahut Immediately check pizza hut app.....not an option yet. :/,2020-11-10 13:56:23,1.326161786509226e+18,MechaBoomkin,3100101000.0,,0.0,3.0,1.326160515610022e+18,569714177.0,9.0,234.0,,,[],pizzahut,,immediately check pizza hut appnot an option yet /,0.943808913230896,Positive
46596,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 13:56:02,1.3261616989029048e+18,VarunPonmudi,414101691.0,Philadelphia,50.0,0.0,,,38.0,72.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46597,RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…,2020-11-10 13:55:43,1.326161617088811e+18,tweed_sharon,1.1791982520690688e+18,,1.0,0.0,,,2.0,5.0,,,[],pizzahut,,rtthe pizzahut manager at the machesney park illinois location the state took away his teaching credentials so pizzahut sai…,0.4756024777889252,Negative
46598,"@BeyondMeat (and plant based meats)  continue to roll.   First with @McDonaldsCorp  McPlant, &amp; now with @pizzahut sausage pizza.  @ImpossibleFoods already hit big with @BurgerKing &amp; others. Can you say MOMENTUM! https://t.co/NwEcYe4WkG",2020-11-10 13:55:29,1.32616156079292e+18,pentallect,1.0805655325569638e+18,"Chicago, IL",0.0,0.0,,569714177.0,482.0,3402.0,,,[],pizzahut,,and plant based meatscontinue to roll first with mcplant &amp now withsausage pizza already hit big with&amp others can you say momentum,0.9833242297172546,Positive
46599,@BeyondMeat @KevinHart4real @pizzahut Oooh! Can’t wait to try it!,2020-11-10 13:54:42,1.3261613622344049e+18,MarcBarbiere,362985579.0,"Virginia, USA",0.0,1.0,1.326160515610022e+18,569714177.0,1060.0,3202.0,,,[],pizzahut,,oooh can not wait to try it,0.957149624824524,Positive
46600,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 13:53:59,1.326161182093316e+18,Ilonabell,243480214.0,northern california Swiss USA,50.0,0.0,,,961.0,2707.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46601,@BeyondMeat @KevinHart4real @pizzahut I don't care id smash that in about 8 seconds,2020-11-10 13:53:40,1.3261611009797038e+18,edwardcleverly,1.2805279645522125e+18,🦆,0.0,3.0,1.326160515610022e+18,569714177.0,16.0,187.0,,,[],pizzahut,,i do not care id smash that in aboutsecond,0.2081802785396576,Negative
46602,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:53:21,1.3261610250503086e+18,blkfootcontessa,145713819.0,DC,29.0,0.0,,,466.0,557.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46603,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:53:18,1.326161011913552e+18,baisutv,1.3107800661843272e+18,"TOKYO, JAPAN",29.0,0.0,,,36.0,128.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46604,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:53:17,1.3261610075265024e+18,xanna,1156431.0,In Your Mind,29.0,0.0,,,359.0,256.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46605,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:53:05,1.3261609568047514e+18,ind3fatigable,226824973.0,"Massachusetts, USA",29.0,0.0,,,449.0,1031.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46606,@SocialTablez @manojsinha_ @shaurya_doval @DrHarish139 @mukeshambani01 @mkoirala @ImRaina @drharshvardhan @DrSJaishankar @KirenRijiju @gopalkagarwal @ShelarAshish @kiranshaw @hardikpandya7 @rajalakshmij @navneetbali68 @DivithTweets @AnchalSharma85 @megha_ahuja_ @yogitabhayana @blueneelam @AnahatThukral @ShubhiPoddar2 @BinduDalmia @juniorbachchan @rohanjaitley @KumariRukshmani @lakshmiunwomen @SureshNakhua @vinirish @ManojSinhaOffc @SonuSood @drkiritpsolanki @RitiPathakSidhi @MPLodha @QuintHindi @drjagannath @dominos @pizzahut @pizzahutuk @PizzaExpress @BlazePizza @richardpbacon @FoodNetwork @InsiderFood @Food52 @AspiringShe @SoumyaTiwari @NarayanaHealth #BiharElectionResults #BiharWinByFadnavis #BiharResult - Modi wave💃💃💃💃💃 @narendramodi HUGE congratulations https://t.co/Id6vtYMl2D,2020-11-10 13:52:46,1.326160878610178e+18,kalpanadivith,292434832.0,"Mumbai, Delhi, Bangalore",5.0,10.0,1.326158102337446e+18,292434832.0,3843.0,630.0,,,"['BiharElectionResults', 'BiharWinByFadnavis', 'BiharResult']",pizzahut,"['BiharElectionResults', 'BiharWinByFadnavis', 'BiharResult']",biharelectionresults biharwinbyfadnavis biharresult - modi wave woman dancing woman dancing woman dancing woman dancing woman dancing huge congratulations,0.9036369323730468,Positive
46607,.@Crushboy31 check out the @pizzahut news!!!! xoxo https://t.co/IhRrsPLpSp,2020-11-10 13:52:34,1.3261608273182351e+18,MarylandHeather,36179403.0,"Maryland, USA",0.0,1.0,,,1256.0,281.0,,,[],pizzahut,,check out thenews xoxo,0.9818205237388612,Positive
46608,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 13:52:24,1.326160783726633e+18,lalaramlalaram,59056737.0,Schrute Farms,50.0,0.0,,,204.0,504.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46609,RT @SheaVanHoy: We all know that @pizzahut has the meats pizza; it also now has the non-meat meat pizzas. Will you try them? Story from @BF…,2020-11-10 13:52:20,1.3261607684385055e+18,BFLouisville,18805744.0,"Louisville, Kentucky",1.0,0.0,,,26962.0,1964.0,,,[],pizzahut,,rtwe all know thathas the meats pizza it also now has the non-meat meat pizzas will you try them story from …,0.7208321094512941,Positive
46610,".@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond Italian Sausage Pizza from @pizzahut for yourself. Truth is, it won’t be around for long. #BeyondAmbassador https://t.co/3mj8er4q5a",2020-11-10 13:51:20,1.326160515610022e+18,BeyondMeat,569714177.0,"El Segundo, CA",50.0,357.0,,,117788.0,710.0,,,['BeyondAmbassador'],pizzahut,['BeyondAmbassador'],does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond italian sausage pizza fromfor yourself truth is it will not be around for long beyondambassador,0.7871668338775635,Positive
46611,RT @ReutersBiz: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time htt…,2020-11-10 13:51:04,1.3261604501788836e+18,EconBCP,8.419336618135142e+17,,8.0,0.0,,,24.0,262.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time htt…,0.8599685430526733,Positive
46612,"@pizzahut Vegans can live without vegan meats, what you really need to do first is offer vegan cheese on your pizzas. We are totally on board for veggie pizzas. BTW, cheese-less pizza is awesome!! #Vegan #veganfood #veganhealth #veganuary is coming!!",2020-11-10 13:50:15,1.3261602426196705e+18,BirkieGal,16171442.0,"Illinois, USA",0.0,0.0,,11018442.0,911.0,765.0,,,"['Vegan', 'veganfood', 'veganhealth', 'veganuary']",pizzahut,"['Vegan', 'veganfood', 'veganhealth', 'veganuary']",vegans can live without vegan meats what you really need to do first is offer vegan cheese on your pizzas we are totally on board for veggie pizzas btw cheese-less pizza is awesome vegan veganfood veganhealth veganuary is coming,0.9165908694267272,Positive
46613,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:49:38,1.3261600862518108e+18,vision4america,224159550.0,United States,29.0,0.0,,,185.0,1138.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46614,"Veggie meat sausages. Now what? Can desi ""pure veg"" crowd eat this? https://t.co/EEVU4N3MHi",2020-11-10 13:48:36,1.3261598287045878e+18,MrSamratX,232550149.0,Kolkata,0.0,1.0,,,9563.0,4308.0,,,[],pizzahut,,veggie meat sausages now what can desi pure veg crowd eat this,0.9711652398109436,Positive
46615,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 13:48:28,1.3261597954942484e+18,BillEsteem,7.986662025118556e+17,🇺🇸 ,29.0,0.0,,,4751.0,4729.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46616,@business Oh man! I LOVE $BYND @BeyondMeat sausage and now @pizzahut offers it on their pizza 🍕 WHHHHHAAAAT IM ORDERING THIS TONIGHT! https://t.co/Dtc3i2JAeJ,2020-11-10 13:47:11,1.3261594714004111e+18,JMPMasterSutton,1.3104653587724124e+18,"Oxon Hill, MD",0.0,0.0,1.326157182698713e+18,34713362.0,52.0,83.0,,,[],pizzahut,,oh man i love $byndsausage and nowoffers it on their pizza pizza whhhhhaaaat i am ordering this tonight,0.9107791185379028,Positive
